filename,l*,a*,b*,skin_tone,undertone
img7286.jpg,44.23,14.45,28.3,medium,unclassified
img4957.jpg,48.5,10.47,12.32,medium,unclassified
img5485.jpg,71.68,15.46,17.06,light,warm
img7292.jpg,53.68,19.21,15.08,medium,warm
img1185.jpg,68.48,19.61,26.58,medium,warm
img6832.jpg,57.71,23.67,18.18,medium,warm
img216.jpg,62.72,13.02,18.34,medium,neutral
img3792.jpg,60.4,16.02,14.3,medium,unclassified
img2467.jpg,44.52,31.34,26.15,medium,warm
img5308.jpg,56.12,13.34,17.39,medium,neutral
img4016.jpg,52.93,13.76,11.5,medium,unclassified
img3779.jpg,65.4,12.53,17.76,medium,neutral
img6601.jpg,22.48,21.98,20.77,dark,warm
img1608.jpg,76.17,18.88,9.04,light,unclassified
img6167.jpg,53.15,31.37,24.82,medium,warm
img7279.jpg,46.37,15.17,16.42,medium,warm
img4770.jpg,57.74,16.04,20.87,medium,warm
img2301.jpg,74.64,14.02,9.73,light,unclassified
img4764.jpg,62.57,23.44,26.22,medium,warm
img2315.jpg,61.33,14.05,16.52,medium,neutral
img2473.jpg,66.33,19.64,24.77,medium,warm
img4002.jpg,65.84,26.62,24.95,medium,warm
img7523.jpg,53.94,34.59,30.58,medium,warm
img1152.jpg,71.92,12.47,19.39,light,neutral
img5334.jpg,84.21,10.68,12.73,light,unclassified
img3023.jpg,71.82,9.26,17.38,light,unclassified
img5452.jpg,37.52,10.15,9.12,dark,unclassified
img4994.jpg,63.54,13.62,15.48,medium,neutral
img1620.jpg,77.45,11.0,17.53,light,neutral
img7251.jpg,42.47,23.88,17.78,medium,warm
img4758.jpg,65.56,16.71,23.61,medium,warm
img2329.jpg,85.47,3.82,2.89,light,cool
img3989.jpg,56.75,20.22,24.93,medium,warm
img5320.jpg,46.47,13.78,17.46,medium,neutral
img3751.jpg,69.44,20.44,30.59,medium,warm
img6629.jpg,64.94,22.09,16.43,medium,warm
img3816.jpg,34.64,16.82,18.41,dark,warm
img98.jpg,78.93,6.64,14.08,light,unclassified
img438.jpg,82.82,5.7,31.2,light,unclassified
img1973.jpg,67.37,20.41,12.89,medium,unclassified
img7494.jpg,44.3,13.89,13.65,medium,neutral
img6952.jpg,37.66,12.56,18.42,dark,neutral
img4823.jpg,56.46,14.96,17.76,medium,neutral
img3180.jpg,77.14,10.56,11.16,light,unclassified
img4837.jpg,45.15,18.45,24.08,medium,warm
img1797.jpg,70.97,16.31,8.56,light,unclassified
img404.jpg,62.47,23.57,8.27,medium,unclassified
img7480.jpg,39.22,29.33,31.02,dark,warm
img6946.jpg,48.29,22.37,32.73,medium,warm
img5297.jpg,42.46,29.59,34.92,medium,warm
img4189.jpg,68.33,14.29,20.07,medium,unclassified
img4162.jpg,51.29,18.43,23.82,medium,warm
img6775.jpg,37.79,10.06,14.78,dark,neutral
img389.jpg,68.8,14.87,16.31,medium,neutral
img2275.jpg,77.93,10.21,5.05,light,unclassified
img4604.jpg,37.84,15.05,6.85,dark,unclassified
img2261.jpg,72.43,8.31,3.65,light,cool
img7319.jpg,48.61,14.92,19.07,medium,neutral
img6007.jpg,70.55,10.93,9.3,light,unclassified
img6761.jpg,60.62,24.69,24.66,medium,warm
img3619.jpg,77.12,13.07,17.85,light,neutral
img4176.jpg,51.19,12.29,11.03,medium,unclassified
img5268.jpg,76.76,11.88,10.2,light,unclassified
img2507.jpg,82.7,2.32,9.73,light,cool
img6749.jpg,53.16,25.58,30.82,medium,warm
img7457.jpg,62.17,20.23,20.67,medium,warm
img6991.jpg,62.54,19.72,17.18,medium,warm
img3631.jpg,63.55,13.06,13.73,medium,neutral
img67.jpg,54.87,18.38,20.02,medium,warm
img5240.jpg,61.98,24.33,27.32,medium,warm
img5526.jpg,51.89,19.1,27.93,medium,warm
img4638.jpg,65.59,9.55,17.39,medium,unclassified
img3157.jpg,84.4,6.73,3.07,light,cool
img7331.jpg,56.55,25.52,14.69,medium,unclassified
img7325.jpg,62.22,19.84,32.01,medium,warm
img5532.jpg,87.27,1.66,6.51,light,cool
img3143.jpg,68.85,11.55,20.87,medium,unclassified
img3625.jpg,72.48,18.96,33.13,light,warm
img73.jpg,77.31,12.7,17.65,light,neutral
img5254.jpg,83.79,12.29,18.48,light,neutral
img1032.jpg,61.48,16.29,10.81,medium,unclassified
img6985.jpg,55.1,14.49,9.62,medium,unclassified
img5903.jpg,53.94,20.41,27.89,medium,warm
img148.jpg,62.16,15.45,20.69,medium,warm
img5917.jpg,55.78,22.14,15.33,medium,warm
img2088.jpg,77.81,10.38,16.36,light,neutral
img3396.jpg,59.63,22.37,27.54,medium,warm
img612.jpg,65.61,19.54,15.6,medium,warm
img1581.jpg,68.15,12.59,22.03,medium,unclassified
img6588.jpg,38.48,18.85,21.13,dark,warm
img7696.jpg,70.19,14.4,19.4,light,neutral
img2936.jpg,46.06,15.28,19.7,medium,warm
img5081.jpg,62.43,16.69,20.91,medium,warm
img2922.jpg,77.23,10.64,6.6,light,unclassified
img5095.jpg,76.86,14.39,17.02,light,neutral
img160.jpg,69.94,20.21,28.29,medium,warm
img7682.jpg,49.49,21.96,25.48,medium,warm
img606.jpg,43.9,14.12,17.02,medium,neutral
img3382.jpg,62.45,19.62,15.16,medium,warm
img4406.jpg,72.14,13.66,24.73,light,unclassified
img5718.jpg,60.55,20.67,2.42,medium,unclassified
img2077.jpg,58.75,17.13,14.56,medium,unclassified
img6211.jpg,66.13,7.5,9.13,medium,cool
img835.jpg,44.32,9.97,10.45,medium,cool
img7669.jpg,59.13,22.35,8.6,medium,unclassified
img6577.jpg,53.26,11.59,12.19,medium,unclassified
img2711.jpg,62.63,21.73,26.71,medium,warm
img4360.jpg,67.22,13.84,29.23,medium,unclassified
img2705.jpg,70.3,16.41,27.66,light,warm
img4374.jpg,72.34,13.82,13.34,light,neutral
img6563.jpg,64.89,15.11,35.3,medium,warm
img6205.jpg,67.32,15.72,14.83,medium,unclassified
img821.jpg,74.12,10.88,9.75,light,unclassified
img4412.jpg,58.55,18.77,24.36,medium,warm
img809.jpg,66.22,11.94,13.33,medium,neutral
img3355.jpg,62.91,18.7,21.22,medium,warm
img5724.jpg,57.6,29.77,31.12,medium,warm
img3433.jpg,52.7,22.81,24.42,medium,warm
img7655.jpg,45.87,16.61,19.64,medium,warm
img1224.jpg,46.61,8.68,16.64,medium,unclassified
img7641.jpg,38.57,11.0,7.4,dark,unclassified
img2739.jpg,80.39,9.22,22.53,light,unclassified
img5056.jpg,39.43,14.38,18.24,dark,neutral
img4348.jpg,52.46,25.65,29.84,medium,warm
img3427.jpg,52.47,21.5,28.8,medium,warm
img3341.jpg,75.96,14.2,17.81,light,neutral
img5730.jpg,28.41,16.53,18.43,dark,warm
img1556.jpg,65.44,19.8,21.82,medium,warm
img6239.jpg,44.08,28.94,24.08,medium,warm
img7127.jpg,56.79,21.04,23.56,medium,warm
img1226.jpg,45.83,11.65,17.78,medium,neutral
img6549.jpg,42.22,12.32,23.62,medium,unclassified
img7657.jpg,42.26,33.68,30.53,medium,warm
img5040.jpg,58.81,12.16,25.85,medium,unclassified
img2049.jpg,69.39,18.27,18.32,medium,warm
img5726.jpg,65.79,6.09,14.91,medium,unclassified
img4438.jpg,58.81,20.17,29.12,medium,warm
img3357.jpg,77.44,15.41,26.67,light,warm
img7131.jpg,56.23,19.48,26.6,medium,warm
img1540.jpg,64.03,18.62,15.3,medium,warm
img5732.jpg,51.58,18.99,29.69,medium,warm
img3343.jpg,60.81,20.24,17.77,medium,warm
img5054.jpg,40.94,5.3,-4.0,medium,cool
img1232.jpg,69.33,17.37,21.97,medium,warm
img7643.jpg,46.93,15.49,16.94,medium,warm
img4362.jpg,72.42,6.97,11.78,light,cool
img6575.jpg,61.75,16.85,23.16,medium,warm
img6213.jpg,61.73,10.82,-5.05,medium,unclassified
img837.jpg,62.56,30.17,14.98,medium,unclassified
img4404.jpg,68.49,14.59,25.45,medium,unclassified
img4410.jpg,47.16,18.99,32.5,medium,warm
img7119.jpg,52.28,13.57,18.81,medium,neutral
img6207.jpg,55.72,19.4,27.06,medium,warm
img823.jpg,64.19,17.32,15.59,medium,warm
img6561.jpg,48.38,23.02,28.15,medium,warm
img3419.jpg,61.9,14.06,24.28,medium,unclassified
img5068.jpg,50.77,20.1,28.92,medium,warm
img5083.jpg,60.3,16.98,23.27,medium,warm
img2934.jpg,59.32,15.81,22.33,medium,warm
img7694.jpg,63.46,27.46,35.21,medium,warm
img176.jpg,67.23,22.69,27.07,medium,warm
img1583.jpg,57.81,26.99,26.73,medium,warm
img610.jpg,62.95,19.95,21.77,medium,warm
img3394.jpg,53.39,14.1,11.18,medium,unclassified
img5929.jpg,62.17,15.16,31.55,medium,warm
img604.jpg,50.06,9.51,0.3,medium,cool
img7680.jpg,67.87,12.87,18.32,medium,neutral
img162.jpg,72.18,16.34,25.78,light,warm
img4389.jpg,69.47,10.52,11.26,medium,unclassified
img5901.jpg,51.4,10.5,15.2,medium,neutral
img638.jpg,64.14,22.95,14.07,medium,unclassified
img5915.jpg,52.14,16.96,26.11,medium,warm
img1742.jpg,75.96,12.75,11.94,light,unclassified
img7333.jpg,60.34,26.93,25.22,medium,warm
img3155.jpg,56.39,8.49,17.3,medium,unclassified
img5524.jpg,46.45,23.98,30.5,medium,warm
img5242.jpg,47.11,9.94,6.71,medium,cool
img65.jpg,66.0,21.59,27.77,medium,warm
img3633.jpg,61.55,13.37,12.08,medium,unclassified
img7455.jpg,42.44,13.52,16.85,medium,neutral
img6987.jpg,41.24,14.55,22.33,medium,unclassified
img7441.jpg,58.91,22.32,17.62,medium,warm
img1030.jpg,61.43,21.05,27.88,medium,warm
img5256.jpg,60.37,14.3,17.14,medium,neutral
img71.jpg,50.84,18.36,21.46,medium,warm
img4148.jpg,56.76,14.34,15.48,medium,neutral
img3627.jpg,64.13,18.62,22.37,medium,warm
img3141.jpg,51.73,18.33,33.17,medium,warm
img5530.jpg,55.3,17.55,13.88,medium,unclassified
img6039.jpg,30.55,21.81,25.68,dark,warm
img7327.jpg,56.11,19.63,14.48,medium,unclassified
img3169.jpg,63.4,17.9,21.82,medium,warm
img4606.jpg,52.7,9.47,9.85,medium,cool
img5518.jpg,37.26,13.6,11.67,dark,unclassified
img2277.jpg,69.21,18.23,10.69,medium,unclassified
img6011.jpg,52.13,12.04,10.42,medium,unclassified
img7469.jpg,35.54,13.62,14.2,dark,neutral
img6777.jpg,54.55,29.4,33.9,medium,warm
img1018.jpg,66.58,11.0,18.09,medium,neutral
img2511.jpg,70.05,14.12,23.77,light,unclassified
img59.jpg,61.23,10.79,29.22,medium,unclassified
img2505.jpg,78.5,7.74,-3.67,light,cool
img4174.jpg,53.65,14.42,19.51,medium,neutral
img6763.jpg,49.7,18.66,12.27,medium,unclassified
img6005.jpg,63.72,24.25,21.95,medium,warm
img4612.jpg,54.7,16.81,25.92,medium,warm
img2263.jpg,56.9,18.81,16.64,medium,warm
img4821.jpg,51.55,27.98,28.13,medium,warm
img3196.jpg,77.5,7.78,24.3,light,unclassified
img1959.jpg,46.69,13.71,15.98,medium,neutral
img6788.jpg,58.33,16.79,30.42,medium,warm
img6950.jpg,68.45,19.96,20.58,medium,warm
img374.jpg,63.9,21.75,28.18,medium,warm
img7496.jpg,41.23,10.25,19.76,medium,neutral
img5295.jpg,71.99,7.84,2.86,light,cool
img6944.jpg,72.58,19.38,26.35,light,warm
img360.jpg,82.46,12.9,19.22,light,neutral
img7482.jpg,72.44,15.98,25.65,light,warm
img1795.jpg,80.7,8.73,3.71,light,cool
img4835.jpg,51.19,-0.34,21.27,medium,unclassified
img348.jpg,74.76,12.01,16.07,light,neutral
img6978.jpg,59.74,20.16,24.27,medium,warm
img3800.jpg,66.5,11.3,13.37,medium,neutral
img4809.jpg,66.2,13.67,9.99,medium,unclassified
img1971.jpg,53.09,15.82,15.94,medium,warm
img7247.jpg,49.46,22.27,34.3,medium,warm
img6159.jpg,29.24,17.83,17.05,dark,warm
img1636.jpg,59.73,11.7,22.95,medium,unclassified
img4996.jpg,54.06,14.07,22.93,medium,unclassified
img5450.jpg,44.8,27.27,35.41,medium,warm
img3021.jpg,69.47,15.98,17.04,medium,warm
img3747.jpg,27.38,11.95,11.92,dark,unclassified
img4028.jpg,62.26,19.34,25.55,medium,warm
img2459.jpg,32.48,8.02,12.45,dark,cool
img1150.jpg,87.47,8.13,18.19,light,unclassified
img7521.jpg,43.94,14.47,19.54,medium,neutral
img7535.jpg,69.32,17.4,22.4,medium,warm
img3753.jpg,50.51,21.04,20.36,medium,warm
img5322.jpg,57.81,14.73,23.79,medium,unclassified
img4982.jpg,36.37,10.23,4.81,dark,unclassified
img3035.jpg,67.94,14.65,22.68,medium,unclassified
img7253.jpg,45.07,21.87,22.71,medium,warm
img1622.jpg,56.89,3.49,16.94,medium,unclassified
img4772.jpg,49.94,13.04,10.26,medium,unclassified
img6603.jpg,64.06,18.52,16.76,medium,warm
img4014.jpg,39.22,15.86,11.53,dark,unclassified
img2465.jpg,80.3,12.51,12.19,light,unclassified
img4000.jpg,59.28,14.51,21.54,medium,unclassified
img1178.jpg,60.01,11.96,-6.82,medium,unclassified
img6617.jpg,60.3,22.01,30.12,medium,warm
img7509.jpg,54.01,18.81,23.51,medium,warm
img6171.jpg,53.66,14.59,11.15,medium,unclassified
img2317.jpg,71.08,18.5,22.41,light,warm
img5478.jpg,66.09,12.31,19.18,medium,neutral
img4766.jpg,51.48,19.41,18.99,medium,warm
img4955.jpg,56.6,18.4,20.14,medium,warm
img566.jpg,58.92,17.91,19.49,medium,warm
img7284.jpg,27.16,21.02,12.46,dark,unclassified
img6824.jpg,39.31,22.34,24.41,dark,warm
img1193.jpg,60.93,17.31,13.39,medium,unclassified
img3784.jpg,67.59,13.03,6.48,medium,unclassified
img3948.jpg,63.48,25.15,32.3,medium,warm
img3790.jpg,64.7,20.66,21.24,medium,warm
img6830.jpg,45.27,29.14,23.03,medium,warm
img214.jpg,77.17,7.91,14.5,light,unclassified
img572.jpg,82.56,9.1,15.94,light,unclassified
img7290.jpg,69.2,23.06,25.81,medium,warm
img4799.jpg,66.24,23.21,22.31,medium,warm
img4941.jpg,48.53,14.16,14.13,medium,neutral
img5487.jpg,67.55,17.04,32.06,medium,warm
img4969.jpg,44.12,16.52,9.66,medium,unclassified
img3960.jpg,57.71,21.86,14.54,medium,unclassified
img6818.jpg,53.79,12.85,14.52,medium,neutral
img1805.jpg,62.96,17.62,18.94,medium,warm
img1352.jpg,52.59,9.3,12.37,medium,cool
img5134.jpg,43.4,20.58,23.31,medium,warm
img2883.jpg,67.3,14.33,20.75,medium,unclassified
img3545.jpg,67.24,12.04,21.49,medium,unclassified
img3223.jpg,63.98,18.95,26.0,medium,warm
img5652.jpg,73.57,15.25,31.22,light,warm
img1434.jpg,64.99,25.63,23.07,medium,warm
img7045.jpg,50.15,14.58,17.38,medium,neutral
img1420.jpg,62.8,14.85,22.35,medium,unclassified
img7051.jpg,53.52,6.36,13.83,medium,unclassified
img3237.jpg,70.8,9.99,12.46,light,cool
img4558.jpg,34.22,22.97,23.7,dark,warm
img2129.jpg,56.03,19.26,14.77,medium,unclassified
img5120.jpg,71.43,13.88,22.19,light,unclassified
img2897.jpg,70.7,3.71,7.11,light,cool
img3551.jpg,75.49,9.95,36.04,light,unclassified
img6429.jpg,70.7,3.67,6.12,light,cool
img5108.jpg,63.93,9.68,24.31,medium,unclassified
img4216.jpg,66.8,22.7,18.54,medium,warm
img6401.jpg,64.7,15.54,17.26,medium,warm
img6367.jpg,52.29,12.22,6.96,medium,unclassified
img943.jpg,37.56,23.59,14.78,dark,unclassified
img7079.jpg,48.73,20.56,22.88,medium,warm
img2101.jpg,67.4,21.86,21.44,medium,warm
img2115.jpg,33.97,14.91,4.02,dark,unclassified
img6373.jpg,64.22,16.34,27.65,medium,warm
img6415.jpg,67.95,14.3,14.76,medium,neutral
img2673.jpg,79.52,10.46,12.86,light,unclassified
img4202.jpg,61.49,16.11,21.14,medium,warm
img2840.jpg,62.82,19.16,19.37,medium,warm
img3586.jpg,67.59,15.05,13.97,medium,unclassified
img1391.jpg,67.67,16.66,28.75,medium,warm
img7086.jpg,61.63,12.94,21.59,medium,unclassified
img764.jpg,71.2,9.14,23.36,light,unclassified
img6398.jpg,59.86,18.66,12.65,medium,unclassified
img5849.jpg,68.81,17.78,9.77,medium,unclassified
img7092.jpg,68.53,13.32,5.41,medium,unclassified
img770.jpg,71.07,8.06,34.76,light,unclassified
img1385.jpg,44.79,16.65,22.86,medium,warm
img2854.jpg,68.62,16.85,19.71,medium,warm
img3592.jpg,51.83,19.49,23.81,medium,warm
img5875.jpg,54.65,14.85,5.68,medium,unclassified
img758.jpg,73.67,7.02,10.6,light,cool
img980.jpg,69.1,17.49,29.12,medium,warm
img2868.jpg,60.64,12.13,19.71,medium,neutral
img5860.jpg,74.75,14.16,19.33,light,neutral
img2869.jpg,74.8,10.47,11.96,light,unclassified
img759.jpg,44.13,20.86,20.77,medium,warm
img5874.jpg,53.49,17.56,16.66,medium,warm
img7093.jpg,65.14,13.56,22.96,medium,unclassified
img5684.jpg,38.66,15.13,31.5,dark,warm
img3593.jpg,62.02,24.61,33.64,medium,warm
img2855.jpg,66.18,13.34,14.4,medium,neutral
img1390.jpg,70.36,17.17,16.42,light,warm
img2699.jpg,48.89,15.4,6.82,medium,unclassified
img3587.jpg,68.35,8.69,29.8,medium,unclassified
img2841.jpg,61.61,13.97,16.07,medium,neutral
img5848.jpg,40.59,14.22,19.58,medium,neutral
img5690.jpg,64.19,16.45,22.49,medium,warm
img765.jpg,72.43,9.48,13.88,light,unclassified
img7087.jpg,50.34,15.22,16.64,medium,warm
img956.jpg,37.36,11.92,15.33,dark,neutral
img6372.jpg,79.47,17.67,17.66,light,warm
img4203.jpg,71.1,15.91,20.56,light,warm
img2672.jpg,79.25,9.94,15.19,light,unclassified
img6414.jpg,56.57,20.0,29.76,medium,warm
img3578.jpg,55.76,18.17,25.02,medium,warm
img4217.jpg,66.69,18.57,24.44,medium,warm
img5109.jpg,71.29,12.4,16.04,light,neutral
img2666.jpg,70.81,12.73,18.17,light,neutral
img4571.jpg,51.71,19.84,21.62,medium,warm
img7078.jpg,53.52,21.6,25.67,medium,warm
img942.jpg,47.66,22.1,19.93,medium,warm
img6366.jpg,51.24,25.26,25.24,medium,warm
img1409.jpg,66.56,25.25,15.85,medium,warm
img2128.jpg,72.71,15.67,31.77,light,warm
img5647.jpg,80.97,8.52,6.73,light,cool
img4559.jpg,43.83,9.7,23.69,medium,unclassified
img7050.jpg,51.02,14.53,9.1,medium,unclassified
img1421.jpg,57.13,18.27,24.53,medium,warm
img6428.jpg,51.63,21.24,14.18,medium,unclassified
img2896.jpg,54.94,22.95,11.21,medium,unclassified
img5121.jpg,47.38,24.3,16.51,medium,warm
img3544.jpg,62.2,11.42,8.58,medium,unclassified
img2882.jpg,67.17,19.55,20.57,medium,warm
img5135.jpg,45.79,24.69,25.5,medium,warm
img1353.jpg,83.7,8.39,29.78,light,unclassified
img7044.jpg,50.74,24.77,21.95,medium,warm
img1.jpg,44.34,14.22,17.78,medium,neutral
img5653.jpg,56.9,14.75,19.54,medium,neutral
img4968.jpg,56.6,18.4,20.14,medium,warm
img6819.jpg,49.8,23.88,25.92,medium,warm
img3961.jpg,40.14,14.75,12.96,medium,unclassified
img1186.jpg,80.63,12.7,13.53,light,neutral
img215.jpg,56.82,13.91,15.19,medium,neutral
img6831.jpg,47.77,16.53,13.0,medium,unclassified
img3949.jpg,71.47,14.77,25.32,light,unclassified
img5486.jpg,61.95,18.14,31.98,medium,warm
img4940.jpg,64.29,14.8,32.33,medium,unclassified
img1838.jpg,56.61,24.15,21.07,medium,warm
img7291.jpg,73.68,16.1,19.51,light,warm
img7285.jpg,55.84,15.91,13.9,medium,unclassified
img4954.jpg,63.9,11.82,20.9,medium,unclassified
img3785.jpg,69.76,22.72,21.51,medium,warm
img6825.jpg,49.83,17.26,30.1,medium,warm
img7508.jpg,37.72,25.1,25.76,dark,warm
img6616.jpg,66.41,17.85,15.56,medium,warm
img4001.jpg,64.11,13.16,17.14,medium,neutral
img4767.jpg,51.67,20.57,0.09,medium,unclassified
img5479.jpg,72.54,10.7,11.57,light,unclassified
img2316.jpg,66.39,18.91,59.01,medium,warm
img6170.jpg,48.42,14.84,13.04,medium,neutral
img6164.jpg,58.4,18.8,31.73,medium,warm
img2302.jpg,59.83,15.91,25.41,medium,warm
img2464.jpg,65.89,18.29,29.93,medium,warm
img6602.jpg,29.38,12.2,18.19,dark,neutral
img5323.jpg,43.12,15.3,23.87,medium,warm
img3752.jpg,55.53,18.82,34.93,medium,warm
img7534.jpg,62.17,25.25,9.91,medium,unclassified
img1623.jpg,45.01,18.78,24.18,medium,warm
img7252.jpg,60.17,13.55,18.32,medium,neutral
img3034.jpg,82.38,13.21,27.23,light,unclassified
img4983.jpg,67.35,15.25,18.98,medium,warm
img3020.jpg,75.16,10.7,26.44,light,unclassified
img5451.jpg,27.15,4.29,13.64,dark,unclassified
img4997.jpg,62.27,8.59,28.34,medium,unclassified
img1637.jpg,65.92,15.01,9.81,medium,unclassified
img7246.jpg,50.18,21.94,22.84,medium,warm
img7520.jpg,52.23,25.64,37.02,medium,warm
img1151.jpg,68.04,17.22,7.44,medium,unclassified
img2458.jpg,52.27,17.14,28.46,medium,warm
img5337.jpg,68.67,7.12,11.57,medium,cool
img4029.jpg,46.86,17.5,18.41,medium,warm
img3801.jpg,70.12,14.43,26.06,light,unclassified
img6979.jpg,45.88,18.25,29.44,medium,warm
img1970.jpg,60.62,24.14,31.21,medium,warm
img4808.jpg,63.59,24.7,21.18,medium,warm
img1964.jpg,48.25,26.44,33.53,medium,warm
img349.jpg,76.72,16.58,47.38,light,warm
img3815.jpg,72.07,15.82,27.62,light,warm
img7483.jpg,73.83,16.34,20.7,light,warm
img361.jpg,67.25,19.34,17.3,medium,warm
img6945.jpg,52.47,21.9,27.85,medium,warm
img5294.jpg,53.36,14.1,20.62,medium,unclassified
img3183.jpg,63.58,12.85,13.65,medium,neutral
img4834.jpg,56.21,21.44,29.17,medium,warm
img1794.jpg,62.26,14.7,21.64,medium,unclassified
img3197.jpg,77.83,12.92,25.67,light,unclassified
img4820.jpg,50.34,18.02,20.02,medium,warm
img2289.jpg,73.01,10.01,4.46,light,unclassified
img5280.jpg,58.07,24.95,2.61,medium,unclassified
img7497.jpg,48.51,19.18,21.53,medium,warm
img375.jpg,70.8,18.48,21.0,light,warm
img6951.jpg,53.26,17.8,29.8,medium,warm
img6789.jpg,61.53,14.41,21.75,medium,unclassified
img6762.jpg,55.8,22.16,21.16,medium,warm
img2504.jpg,54.78,29.91,39.7,medium,warm
img6004.jpg,66.64,16.89,26.96,medium,warm
img6010.jpg,44.39,13.96,11.14,medium,unclassified
img5519.jpg,33.45,15.73,16.33,dark,warm
img4607.jpg,48.04,18.15,20.36,medium,warm
img3168.jpg,72.38,11.76,9.7,light,unclassified
img58.jpg,76.59,11.72,14.18,light,neutral
img4161.jpg,46.85,28.36,35.64,medium,warm
img2510.jpg,56.39,15.47,17.31,medium,warm
img1019.jpg,71.58,22.73,13.58,light,unclassified
img6776.jpg,34.47,12.08,7.9,dark,unclassified
img7468.jpg,56.83,10.79,21.56,medium,unclassified
img3626.jpg,72.44,25.42,30.68,light,warm
img4149.jpg,72.01,10.46,9.43,light,unclassified
img70.jpg,45.86,23.8,25.3,medium,warm
img5257.jpg,63.17,20.39,26.02,medium,warm
img1031.jpg,74.43,15.25,12.6,light,unclassified
img7440.jpg,56.59,18.57,15.76,medium,warm
img6986.jpg,60.0,14.49,17.54,medium,neutral
img7326.jpg,42.39,18.12,24.96,medium,warm
img6038.jpg,47.08,15.8,11.12,medium,unclassified
img5531.jpg,65.37,7.22,10.28,medium,cool
img3140.jpg,39.84,8.25,14.22,dark,unclassified
img5525.jpg,55.3,17.55,13.88,medium,unclassified
img3154.jpg,65.34,9.21,-3.13,medium,cool
img7332.jpg,60.63,18.84,22.11,medium,warm
img1025.jpg,60.97,15.6,13.95,medium,unclassified
img7454.jpg,25.82,19.81,13.31,dark,unclassified
img6992.jpg,60.05,18.75,30.15,medium,warm
img3632.jpg,74.43,9.33,9.8,light,cool
img64.jpg,79.5,7.83,7.29,light,cool
img639.jpg,54.29,20.07,3.87,medium,unclassified
img5900.jpg,61.79,21.24,24.69,medium,warm
img605.jpg,56.84,18.3,22.36,medium,warm
img1596.jpg,64.9,19.59,17.52,medium,warm
img3381.jpg,60.25,17.04,20.38,medium,warm
img5928.jpg,46.15,10.83,17.17,medium,neutral
img4388.jpg,56.64,13.51,14.26,medium,neutral
img5096.jpg,66.17,22.06,30.91,medium,warm
img7681.jpg,29.82,21.66,22.51,dark,warm
img7695.jpg,56.9,15.38,8.01,medium,unclassified
